,movieId,title,userId,rating
9388422,2003,Gremlins (1984),106489,3.0
9047390,1918,Lethal Weapon 4 (1998),37074,2.0
15872817,5620,Sweet Home Alabama (2002),12644,3.0
4918398,858,"Godfather, The (1972)",65701,4.0
12722899,3177,Next Friday (2000),31096,4.0
14632609,4321,City Slickers (1991),84783,2.0
10241186,2294,Antz (1998),128159,3.0
3656363,543,So I Married an Axe Murderer (1993),112762,3.0
5699533,1084,Bonnie and Clyde (1967),7850,5.0
10526748,2384,Babe: Pig in the City (1998),18971,4.0
16565398,6662,"Pink Panther, The (1963)",42742,3.5
5976745,1136,Monty Python and the Holy Grail (1975),80735,5.0
11595115,2735,"Golden Child, The (1986)",54469,4.0
1637451,252,I.Q. (1994),14060,4.0
14314995,4052,Antitrust (2001),133744,2.5
8279492,1608,Air Force One (1997),4311,3.5
3817993,587,Ghost (1990),90733,3.0
16677095,6863,School of Rock (2003),16123,4.0
19533970,79132,Inception (2010),51650,2.5
7048131,1267,"Manchurian Candidate, The (1962)",36948,5.0
436824,34,Babe (1995),110190,3.0
3106510,457,"Fugitive, The (1993)",83837,3.0
7126011,1274,Akira (1988),2079,4.0
11301366,2676,Instinct (1999),14570,5.0
2553171,358,Higher Learning (1995),88676,4.0
12241966,2987,Who Framed Roger Rabbit? (1988),85257,3.5
10060377,2194,"Untouchables, The (1987)",45722,3.5
5983147,1136,Monty Python and the Holy Grail (1975),107892,4.0
8856865,1801,"Man in the Iron Mask, The (1998)",95501,3.0
7927625,1466,Donnie Brasco (1997),135223,3.0
11878500,2858,American Beauty (1999),57451,5.0
4610973,762,Striptease (1996),111115,0.5
12341060,3019,Drugstore Cowboy (1989),112972,5.0
11347821,2688,"General's Daughter, The (1999)",116724,2.0
2610713,366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",13356,3.0
12522205,3100,"River Runs Through It, A (1992)",101948,5.0
10864299,2497,Message in a Bottle (1999),23859,5.0
17561632,8949,Sideways (2004),10234,3.0
18731996,53972,Live Free or Die Hard (2007),46221,5.0
8978786,1897,High Art (1998),45477,4.0
12737580,3186,"Girl, Interrupted (1999)",78057,4.0
7847610,1411,Hamlet (1996),82811,3.5
14941527,4701,Rush Hour 2 (2001),106945,5.0
13308361,3525,Bachelor Party (1984),131482,2.0
487599,39,Clueless (1995),111411,5.0
6889495,1252,Chinatown (1974),89986,1.5
12776811,3219,Pacific Heights (1990),109496,4.0
3508620,527,Schindler's List (1993),79823,4.0
17219178,7893,Return of the Street Fighter (Satsujin ken 2) (1974),10271,4.0
16890315,7123,Naked Lunch (1991),67383,4.0
12819412,3253,Wayne's World (1992),42400,4.0
16851224,7046,"Witches of Eastwick, The (1987)",53795,4.0
4896912,852,Tin Cup (1996),120946,5.0
3964774,590,Dances with Wolves (1990),133238,4.0
9759097,2099,Song of the South (1946),91378,2.0
19444501,73808,"Chaser, The (Chugyeogja) (2008)",123652,2.5
624444,50,"Usual Suspects, The (1995)",123107,5.0
9380433,2003,Gremlins (1984),7293,4.0
12660509,3159,Fantasia 2000 (1999),120944,1.5
1139958,161,Crimson Tide (1995),27749,2.0
16481378,6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),21381,4.5
16178118,6016,City of God (Cidade de Deus) (2002),65155,3.5
8121844,1562,Batman & Robin (1997),79357,2.0
13460358,3616,Loser (2000),5069,2.0
12854654,3257,"Bodyguard, The (1992)",45379,2.0
14821396,4535,"Man from Snowy River, The (1982)",4222,4.0
17682989,26349,Night Moves (1975),118999,4.0
2134340,318,"Shawshank Redemption, The (1994)",11406,5.0
19697347,87869,Horrible Bosses (2011),102532,4.0
1843725,282,Nell (1994),15407,4.0
12092640,2947,Goldfinger (1964),16780,3.0
19871281,99149,"Misérables, Les (2012)",111772,3.5
11465642,2710,"Blair Witch Project, The (1999)",36795,2.0
2081178,315,"Specialist, The (1994)",138410,3.0
11440159,2706,American Pie (1999),72293,0.5
2344486,344,Ace Ventura: Pet Detective (1994),87267,4.0
17989852,33794,Batman Begins (2005),26023,4.5
2613963,367,"Mask, The (1994)",3513,3.0
18918401,56788,Charlie Wilson's War (2007),64363,5.0
12345392,3020,Falling Down (1993),79405,3.0
9024910,1917,Armageddon (1998),5888,4.0
17107745,7390,Prey for Rock & Roll (2003),76437,1.5
13589502,3699,Starman (1984),48404,4.0
11567517,2724,Runaway Bride (1999),56586,4.0
6100528,1193,One Flew Over the Cuckoo's Nest (1975),9423,5.0
4386465,674,Barbarella (1968),101526,3.0
1927,1,Toy Story (1995),5273,4.5
7747335,1393,Jerry Maguire (1996),32175,4.5
9217960,1961,Rain Man (1988),99522,4.5
7123894,1273,Down by Law (1986),36364,4.0
12967000,3325,"Next Best Thing, The (2000)",3927,3.0
13378029,3555,U-571 (2000),13798,3.0
14249508,4025,Miss Congeniality (2000),93724,3.0
10054371,2193,Willow (1988),125924,2.5
3041953,454,"Firm, The (1993)",2647,3.0
9739877,2092,"Return of Jafar, The (1994)",109171,4.0
15447601,5103,"Sandlot, The (1993)",86992,4.0
13461864,3617,Road Trip (2000),3318,4.0
603059,50,"Usual Suspects, The (1995)",60113,4.5
9141493,1952,Midnight Cowboy (1969),90513,4.0
8370527,1625,"Game, The (1997)",27073,4.0
1220620,168,First Knight (1995),27712,0.5
518960,45,To Die For (1995),78080,4.0
5077899,912,Casablanca (1942),10813,5.0
9884972,2134,Weird Science (1985),15203,3.5
12541405,3105,Awakenings (1990),16075,3.5
11693391,2770,Bowfinger (1999),8380,4.0
19882639,101362,Olympus Has Fallen (2013),38833,3.5
12990984,3355,"Ninth Gate, The (1999)",8053,4.0
14519861,4246,Bridget Jones's Diary (2001),133599,5.0
2876473,419,"Beverly Hillbillies, The (1993)",115962,2.0
17942850,33166,Crash (2004),67245,4.5
253770,19,Ace Ventura: When Nature Calls (1995),48416,5.0
4746081,786,Eraser (1996),115963,3.5
17333698,8405,Hour of the Wolf (Vargtimmen) (1968),135828,4.0
428162,34,Babe (1995),73032,3.0
17175418,7570,Octopussy (1983),45950,4.0
12020295,2916,Total Recall (1990),117704,4.0
287520,21,Get Shorty (1995),92320,5.0
312798,24,Powder (1995),51738,2.0
8297474,1610,"Hunt for Red October, The (1990)",22955,5.0
2091921,316,Stargate (1994),46486,1.0
9837493,2116,"Lord of the Rings, The (1978)",104211,4.0
11602548,2739,"Color Purple, The (1985)",75884,5.0
15153780,4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),32643,4.0
14917114,4673,Tango & Cash (1989),81878,3.0
6586671,1221,"Godfather: Part II, The (1974)",47265,3.0
12044077,2918,Ferris Bueller's Day Off (1986),100455,4.0
16818321,7000,Hudson Hawk (1991),128559,3.0
15196785,4956,"Stunt Man, The (1980)",18906,3.5
12429813,3061,Holiday Inn (1942),83090,2.0
12705409,3175,Galaxy Quest (1999),102431,5.0
6117096,1193,One Flew Over the Cuckoo's Nest (1975),86418,5.0
12330025,3011,"They Shoot Horses, Don't They? (1969)",46137,4.0
16654065,6807,Monty Python's The Meaning of Life (1983),14791,4.5
14007996,3959,"Time Machine, The (1960)",57403,4.5
2723260,377,Speed (1994),36462,2.5
2374429,348,Bullets Over Broadway (1994),46937,4.0
16637276,6786,Kiss of the Spider Woman (1985),31217,4.0
14478513,4226,Memento (2000),123468,5.0
10062689,2194,"Untouchables, The (1987)",66886,4.0
16451830,6503,Charlie's Angels: Full Throttle (2003),19455,2.5
10922565,2527,Westworld (1973),37658,3.0
8885673,1831,Lost in Space (1998),129773,3.0
2451294,355,"Flintstones, The (1994)",48061,4.0
10695513,2421,"Karate Kid, Part II, The (1986)",11936,1.0
17012984,7260,Latter Days (2003),136022,4.5
8502618,1673,Boogie Nights (1997),80065,5.0
3404216,509,"Piano, The (1993)",7956,4.0
10022323,2174,Beetlejuice (1988),110669,3.5
5009963,903,Vertigo (1958),82658,4.5
18779161,54503,Superbad (2007),64863,4.5
9370813,2001,Lethal Weapon 2 (1989),136582,2.0
13437269,3591,Mr. Mom (1983),39970,4.0
6031714,1173,"Cook the Thief His Wife & Her Lover, The (1989)",122040,5.0
12051366,2919,"Year of Living Dangerously, The (1982)",42688,4.0
4540543,741,Ghost in the Shell (Kôkaku kidôtai) (1995),16546,5.0
6253674,1199,Brazil (1985),13625,4.5
194352,14,Nixon (1995),1296,4.0
7866242,1428,Angel Baby (1995),49350,4.0
14317253,4054,Save the Last Dance (2001),88209,3.0
12463652,3081,Sleepy Hollow (1999),9573,3.0
17860627,31435,Rory O'Shea Was Here (Inside I'm Dancing) (2004),134210,3.0
17280829,8360,Shrek 2 (2004),27599,4.0
9186956,1958,Terms of Endearment (1983),105498,4.5
13251002,3494,True Grit (1969),34222,3.0
16257460,6238,Green Card (1990),60427,4.0
17132933,7444,13 Going on 30 (2004),19915,4.0
9771432,2101,Squanto: A Warrior's Tale (1994),75196,1.0
3106397,457,"Fugitive, The (1993)",83529,3.5
13850079,3844,Steel Magnolias (1989),22457,3.0
6122094,1193,One Flew Over the Cuckoo's Nest (1975),109454,4.0
9239440,1965,Repo Man (1984),37053,4.0
18251300,43560,Nanny McPhee (2005),67065,4.0
4731179,785,Kingpin (1996),120892,3.0
5100121,912,Casablanca (1942),137581,4.0
4451140,720,Wallace & Gromit: The Best of Aardman Animation (1996),84367,4.0
11543105,2719,"Haunting, The (1999)",106913,4.0
6470481,1213,Goodfellas (1990),61612,5.0
19071613,60397,Mamma Mia! (2008),73680,4.0
5048688,908,North by Northwest (1959),74917,3.0
17263989,8227,Drums Along the Mohawk (1939),97652,3.5
132461,7,Sabrina (1995),95703,3.0
1916834,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),24767,4.5
15069699,4862,Not Without My Daughter (1991),18069,3.5
18500508,48516,"Departed, The (2006)",88778,5.0
3634520,541,Blade Runner (1982),100254,5.0
7669894,1380,Grease (1978),31409,4.0
16413136,6385,Whale Rider (2002),36920,4.5
16609017,6731,Day of the Dead (1985),122390,3.5
18368619,45722,Pirates of the Caribbean: Dead Man's Chest (2006),57727,3.0
4982160,899,Singin' in the Rain (1952),66617,4.0
15425395,5064,The Count of Monte Cristo (2002),48404,4.0
18763858,54286,"Bourne Ultimatum, The (2007)",637,4.0
15101216,4878,Donnie Darko (2001),82511,4.0
6702062,1233,"Boot, Das (Boat, The) (1981)",12051,5.0
15422024,5060,M*A*S*H (a.k.a. MASH) (1970),130139,5.0
16359548,6367,Down with Love (2003),22021,4.0
555578,47,Seven (a.k.a. Se7en) (1995),94540,4.0
519835,45,To Die For (1995),91435,2.0
19131336,62729,Niko & the Way to the Stars (a.k.a. The Flight Before Christmas) (Niko - Lentäjän poika) (2008),82811,3.0
15981084,5816,Harry Potter and the Chamber of Secrets (2002),45260,3.5
1569034,235,Ed Wood (1994),22020,3.5
14987079,4738,Happy Accidents (2000),59702,3.5
13517411,3646,Big Momma's House (2000),30913,5.0
3362294,500,Mrs. Doubtfire (1993),103192,4.0
18567294,49524,"Nativity Story, The (2006)",47890,3.0
7796606,1399,Marvin's Room (1996),51227,3.0
5491560,1035,"Sound of Music, The (1965)",52109,4.5
10982343,2542,"Lock, Stock & Two Smoking Barrels (1998)",81791,3.0
11519769,2716,Ghostbusters (a.k.a. Ghost Busters) (1984),97738,3.5
9699709,2081,"Little Mermaid, The (1989)",92118,4.5
7738196,1391,Mars Attacks! (1996),119761,2.5
19614366,81847,Tangled (2010),124927,4.0
5130670,916,Roman Holiday (1953),80475,4.0
9067665,1923,There's Something About Mary (1998),471,2.5
3825314,587,Ghost (1990),124819,4.0
13677907,3745,Titan A.E. (2000),88654,4.0
12877771,3263,White Men Can't Jump (1992),116111,3.0
17543869,8912,Taxi (2004),19104,3.5
19328707,69757,(500) Days of Summer (2009),122126,4.0
4491556,733,"Rock, The (1996)",93896,4.0
7290723,1293,Gandhi (1982),20178,4.0
14716713,4372,Crazy/Beautiful (2001),119473,4.0
9036226,1917,Armageddon (1998),80624,4.5
14354051,4091,Can't Buy Me Love (1987),43045,3.0
7690789,1385,Under Siege (1992),90583,4.0
2204820,325,National Lampoon's Senior Trip (1995),54257,2.0
11140419,2605,Entrapment (1999),122679,2.0
14515509,4246,Bridget Jones's Diary (2001),82635,4.0
8401607,1639,Chasing Amy (1997),58243,4.0
3708407,553,Tombstone (1993),331,3.0
5375613,1009,Escape to Witch Mountain (1975),77695,3.0
18092367,36529,Lord of War (2005),100373,4.5
8244609,1590,Event Horizon (1997),71764,2.0
13452998,3608,Pee-wee's Big Adventure (1985),85782,5.0
19841151,97188,Sinister (2012),121007,4.0
19499756,77667,MacGruber (2010),87490,2.5
8537023,1678,"Joy Luck Club, The (1993)",57248,3.0
2695938,374,Richie Rich (1994),5371,0.5
8573208,1683,"Wings of the Dove, The (1997)",11557,2.0
14083385,3989,One Day in September (1999),8585,5.0
18093203,36529,Lord of War (2005),120421,5.0
16402706,6378,"Italian Job, The (2003)",94351,3.0
8175420,1580,Men in Black (a.k.a. MIB) (1997),53225,3.0
8938855,1882,Godzilla (1998),58088,1.5
12002532,2915,Risky Business (1983),137237,3.0
16462129,6534,Hulk (2003),57158,3.5
11188351,2628,Star Wars: Episode I - The Phantom Menace (1999),39137,4.0
12934381,3298,Boiler Room (2000),115599,5.0
5427858,1023,Winnie the Pooh and the Blustery Day (1968),126328,4.0
16437449,6484,Hollywood Homicide (2003),125171,2.0
7204711,1284,"Big Sleep, The (1946)",52708,4.0
8303877,1610,"Hunt for Red October, The (1990)",64557,3.0
2790823,380,True Lies (1994),93556,3.0
1431342,210,Wild Bill (1995),27479,4.0
3672221,550,Threesome (1994),25681,3.0
5438669,1027,Robin Hood: Prince of Thieves (1991),69979,0.5
6366259,1207,To Kill a Mockingbird (1962),63812,5.0
146697,10,GoldenEye (1995),22954,5.0
7207256,1284,"Big Sleep, The (1946)",116351,5.0
6898738,1253,"Day the Earth Stood Still, The (1951)",85793,5.0
1527576,231,Dumb & Dumber (Dumb and Dumber) (1994),26184,4.0
13322507,3527,Predator (1987),86478,4.0
4072818,593,"Silence of the Lambs, The (1991)",131767,2.0
16431397,6461,"Unforgiven, The (1960)",64469,4.0
12802440,3249,"Hand That Rocks the Cradle, The (1992)",61819,4.0
11125298,2599,Election (1999),113909,2.0
13989548,3949,Requiem for a Dream (2000),47288,4.0
3513226,527,Schindler's List (1993),92710,3.5
19617985,82095,Skyline (2010),124339,2.5
13339285,3535,American Psycho (2000),60391,3.5
19703404,88129,Drive (2011),24116,5.0
17077286,7361,Eternal Sunshine of the Spotless Mind (2004),99050,4.0
2570582,364,"Lion King, The (1994)",3360,3.0
14577133,4306,Shrek (2001),15159,3.0
7019016,1265,Groundhog Day (1993),83802,5.0
11991766,2912,"Limey, The (1999)",30914,5.0
10029997,2178,Frenzy (1972),11719,3.5
3199191,475,In the Name of the Father (1993),138189,4.0
6100756,1193,One Flew Over the Cuckoo's Nest (1975),10519,3.0
8087303,1544,"Lost World: Jurassic Park, The (1997)",82127,4.0
8987999,1907,Mulan (1998),103645,2.5
12702458,3175,Galaxy Quest (1999),73342,3.0
690224,65,Bio-Dome (1996),74132,3.0
9263202,1968,"Breakfast Club, The (1985)",61047,4.0
10730243,2427,"Thin Red Line, The (1998)",131241,5.0
15655713,5388,Insomnia (2002),36951,4.0
1212539,165,Die Hard: With a Vengeance (1995),118379,3.0
7619754,1374,Star Trek II: The Wrath of Khan (1982),138080,3.0
10458547,2359,Waking Ned Devine (a.k.a. Waking Ned) (1998),40469,3.0
16029367,5902,Adaptation (2002),93810,3.5
16237771,6197,Spider (2002),112988,3.0
13112489,3421,Animal House (1978),131657,0.5
8287394,1608,Air Force One (1997),81724,1.5
5481140,1033,"Fox and the Hound, The (1981)",11991,3.0
4227614,608,Fargo (1996),136191,4.5
2401059,349,Clear and Present Danger (1994),100272,4.0
17172529,7566,28 Up (1985),92680,5.0
6409048,1210,Star Wars: Episode VI - Return of the Jedi (1983),21532,5.0
4487946,733,"Rock, The (1996)",78413,4.0
11949231,2881,Double Jeopardy (1999),110612,4.0
11959161,2890,Three Kings (1999),16447,4.0
18768081,54286,"Bourne Ultimatum, The (2007)",54204,5.0
14782022,4467,"Adventures of Baron Munchausen, The (1988)",133197,4.0
13960497,3929,"Bank Dick, The (1940)",22901,4.5
464674,36,Dead Man Walking (1995),131455,4.0
17129169,7438,Kill Bill: Vol. 2 (2004),127985,3.5
2088969,316,Stargate (1994),33792,3.0
17301990,8366,Saved! (2004),137683,3.5
9077857,1923,There's Something About Mary (1998),57953,4.0
14972428,4727,Captain Corelli's Mandolin (2001),47360,3.0
16741641,6923,Sherlock Holmes and the Voice of Terror (1942),99386,3.0
8504554,1673,Boogie Nights (1997),99403,3.0
4708643,784,"Cable Guy, The (1996)",11399,4.0
19992178,116823,The Hunger Games: Mockingjay - Part 1 (2014),42640,4.0
14335567,4084,Beverly Hills Cop II (1987),2495,3.0
457140,36,Dead Man Walking (1995),81338,4.0
12122894,2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",48773,4.0
19691808,87306,Super 8 (2011),109442,4.0
532012,47,Seven (a.k.a. Se7en) (1995),18964,3.0
5985030,1136,Monty Python and the Holy Grail (1975),115759,5.0
6946002,1259,Stand by Me (1986),22532,5.0
13358998,3547,Prick Up Your Ears (1987),23790,4.5
16922836,7149,Something's Gotta Give (2003),35804,4.0
3696697,552,"Three Musketeers, The (1993)",13480,3.0
14389323,4141,Head Over Heels (2001),68026,2.5
3062474,454,"Firm, The (1993)",113510,4.0
5976312,1136,Monty Python and the Holy Grail (1975),78944,5.0
1303421,185,"Net, The (1995)",37761,3.0
3551425,532,Serial Mom (1994),53699,2.0
10713340,2424,You've Got Mail (1998),35532,2.5
3135418,466,Hot Shots! Part Deux (1993),8622,3.5
11362321,2692,Run Lola Run (Lola rennt) (1998),79693,4.0
7113469,1271,Fried Green Tomatoes (1991),113315,5.0
14975034,4728,Rat Race (2001),81217,4.5
18486070,48394,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",91453,4.5
4067039,593,"Silence of the Lambs, The (1991)",119109,4.0
8371222,1625,"Game, The (1997)",33450,4.0
9766686,2100,Splash (1984),83999,1.0
645735,58,"Postman, The (Postino, Il) (1994)",26858,4.0
915626,112,Rumble in the Bronx (Hont faan kui) (1995),16977,3.5
3709575,553,Tombstone (1993),11099,5.0
16529367,6584,"What's Up, Tiger Lily? (1966)",20313,1.5
3355258,500,Mrs. Doubtfire (1993),75262,3.5
7748101,1393,Jerry Maguire (1996),36681,2.5
17094320,7373,Hellboy (2004),54012,3.5
13130371,3435,Double Indemnity (1944),77204,5.0
18851352,55805,Before the Devil Knows You're Dead (2007),89817,4.5
1779396,266,Legends of the Fall (1994),39430,4.0
19618865,82167,Love and Other Drugs (2010),87797,4.0
5992580,1147,When We Were Kings (1996),58440,5.0
14520227,4247,Joe Dirt (2001),129,3.5
2608515,364,"Lion King, The (1994)",138161,3.5
4916233,858,"Godfather, The (1972)",58373,1.0
14788342,4480,"Blob, The (1988)",138134,2.0
15395362,5035,Wuthering Heights (1970),71898,4.0
13066194,3408,Erin Brockovich (2000),9579,3.0
14151942,4007,Wall Street (1987),82656,3.5
19723208,89470,Contagion (2011),40523,3.5
8692590,1721,Titanic (1997),123300,3.0
8602384,1693,Amistad (1997),131210,3.5
14873119,4623,Major League (1989),78718,4.0
943359,126,"NeverEnding Story III, The (1994)",128529,3.0
10160576,2269,Indecent Proposal (1993),83090,2.0
17311902,8368,Harry Potter and the Prisoner of Azkaban (2004),102581,3.0
91546,5,Father of the Bride Part II (1995),46938,3.0
11225560,2640,Superman (1978),95387,3.0
17885490,31878,Kung Fu Hustle (Gong fu) (2004),114765,4.0
1963258,296,Pulp Fiction (1994),49404,5.0
19704686,88129,Drive (2011),84923,4.0
15507379,5219,Resident Evil (2002),131909,2.0
535165,47,Seven (a.k.a. Se7en) (1995),29280,5.0
725659,76,Screamers (1995),115376,4.0
2446504,353,"Crow, The (1994)",137112,2.0
5605928,1061,Sleepers (1996),135160,4.0
11143859,2608,Heaven (1998),36084,2.0
17583290,8958,Ray (2004),91837,4.0
9996012,2167,Blade (1998),68202,3.5
4876146,848,"Spitfire Grill, The (1996)",28555,4.0
2735773,377,Speed (1994),78516,4.0
4435500,714,Dead Man (1995),92472,4.5
6380251,1208,Apocalypse Now (1979),36451,3.0
9048809,1918,Lethal Weapon 4 (1998),60795,4.5
15085886,4874,K-PAX (2001),90712,4.5
6785270,1242,Glory (1989),38129,4.0
14337230,4084,Beverly Hills Cop II (1987),57506,2.5
10134190,2259,Blame It on Rio (1984),22821,1.0
13499913,3633,On Her Majesty's Secret Service (1969),19231,4.0
16651030,6797,Bugsy (1991),78356,4.0
1633428,249,Immortal Beloved (1994),90022,4.0
12015493,2916,Total Recall (1990),86073,3.5
4372793,671,Mystery Science Theater 3000: The Movie (1996),109933,3.5
18178126,40732,"Descent, The (2005)",43296,5.0
921439,112,Rumble in the Bronx (Hont faan kui) (1995),84743,4.0
16261031,6242,Ringu (Ring) (1998),103504,4.0
